Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
200,4,50,774,0,0,774,1003,1038,24861,40200,20100,278,0,0,0,103,0,84,27,0,2659.3,0.0710287,0,0,0,774,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2,51,786,0,0,786,1020,991,24759,32400,16200,249,0,0,0,94,0,75,18,0,2761.3,0.065317,0,0,0,786,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,52,751,0,0,751,979,1020,24853,35200,17600,254,0,0,0,100,0,78,21,0,2667.9,0.0833007,0,0,0,751,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,50,808,56,605,147,1003,1003,24733,32640,16320,283,20,0,0,105,0,73,24,0,2787.9,0.0892198,20,20,0,147,605,0,56,101,162,20,3941,384,5669,2273598,0,0,31,22,22,46,0
201,4,50,758,0,0,758,1011,1049,24815,33600,16800,250,0,0,0,85,0,79,23,0,2705.9,0.0661518,0,0,0,758,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,51,802,0,0,802,1032,1007,24873,38200,19100,265,0,0,0,115,0,72,27,0,2647.9,0.0852253,0,0,0,802,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3,52,751,0,0,751,980,1039,24759,32800,16400,237,0,0,0,95,0,65,30,0,2762.48,0.0757926,0,0,0,751,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,50,816,62,605,149,1007,1015,24905,30280,15140,267,8,0,0,116,0,83,25,0,2616.48,0.0854136,8,8,0,149,605,0,62,103,156,8,4055,470,5768,2761673,0,0,41,22,25,52,0
202,4,50,776,0,0,776,1028,1025,24860,34200,17100,240,0,0,0,100,0,61,21,0,2661.48,0.0805328,0,0,0,776,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,51,790,0,0,790,1008,1026,24834,39400,19700,291,0,0,0,96,0,82,26,0,2687.48,0.0693168,0,0,0,790,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,52,788,0,0,788,986,1044,24883,37000,18500,258,0,0,0,113,0,52,24,0,2639.03,0.0842218,0,0,0,788,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,50,802,73,595,134,992,1017,24928,30800,15400,273,27,0,0,106,0,86,33,0,2594.03,0.0864094,27,27,0,134,595,0,73,105,141,27,4062,519,5725,3259890,0,0,46,24,26,59,0
203,4,50,771,0,1,770,1030,1052,24668,40400,20200,277,0,0,0,103,0,82,27,0,2854.03,0.0778209,0,0,0,770,1,0,0,277,0,0,3,0,7,0,0,0,0,0,0,0,0
203,2,51,762,0,0,762,1000,1052,24820,35200,17600,246,0,0,0,84,0,89,23,0,2702.03,0.0682101,0,0,0,762,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3,52,788,0,0,788,998,1032,24959,39600,19800,286,0,0,0,88,0,65,23,0,2563.57,0.0713252,0,0,0,788,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,50,782,74,581,127,973,1047,24855,32920,16460,277,21,0,0,91,0,76,34,0,2667.57,0.0842219,21,21,0,127,581,0,74,101,155,21,3951,674,5564,3971324,0,0,51,28,32,59,0
204,4,50,783,1,1,781,1025,1016,24978,34400,17200,253,0,0,0,114,0,76,27,0,2544.57,0.0706444,0,0,0,781,1,0,1,253,0,0,12,6,19,35750,0,0,1,1,1,1,0
204,2,51,759,0,0,759,985,1062,24804,35000,17500,236,0,0,0,97,0,74,26,0,2718.57,0.0767623,0,0,0,759,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3,52,798,0,0,798,1004,977,24836,34600,17300,238,0,0,0,113,0,86,18,0,2687.09,0.0647366,0,0,0,798,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,50,821,69,576,176,971,1024,24868,30200,15100,253,21,0,0,130,0,66,25,0,2655.09,0.0810319,21,21,0,176,576,0,69,84,148,21,3891,657,5477,3924080,0,0,51,30,35,55,0
205,4,50,788,1,1,786,1003,1003,24862,34360,17180,258,1,0,0,109,0,75,28,0,2661.09,0.0739701,1,1,0,786,1,0,1,256,1,1,12,6,19,34369,0,0,1,1,1,1,0
205,2,51,774,0,0,774,999,1033,24914,41000,20500,282,0,0,0,107,0,66,26,0,2609.09,0.0776734,0,0,0,774,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0
206,3,52,781,0,0,781,991,972,24813,38400,19200,271,0,0,0,87,0,83,21,0,2710.59,0.0776615,0,0,0,781,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,50,839,70,595,174,961,1001,24799,31800,15900,296,20,0,0,121,0,82,21,0,2724.59,0.0879168,20,20,0,174,595,0,70,120,156,20,4002,702,5646,4146359,0,0,54,35,40,58,0
206,4,50,778,1,1,776,1009,1003,24781,38600,19300,277,0,0,0,89,0,71,28,0,2742.59,0.0774473,0,0,0,776,1,0,1,277,0,0,12,6,19,33045,0,0,1,1,1,1,0
206,2,51,758,0,0,758,1018,1025,24784,33600,16800,250,0,0,0,90,0,76,30,0,2739.59,0.0636363,0,0,0,758,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0
207,3,52,777,0,0,777,1012,986,24958,40400,20200,270,0,0,0,98,0,71,31,0,2566.07,0.0705882,0,0,0,777,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,51,837,74,619,144,962,1027,24887,33160,16580,298,24,0,0,96,0,67,31,0,2637.07,0.0856788,24,24,0,144,619,0,74,124,150,24,4119,769,5848,4465287,0,0,58,38,40,60,0
207,4,50,797,1,1,795,1031,1007,24861,37000,18500,254,0,0,0,102,0,65,18,0,2663.07,0.0710514,0,0,0,795,1,0,1,254,0,0,12,6,19,31715,0,0,1,1,1,1,0
207,2,50,743,0,0,743,1018,1052,24898,34800,17400,237,0,0,0,85,0,76,24,0,2626.07,0.0815353,0,0,0,743,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
208,3,52,756,0,0,756,1027,1005,24887,33400,16700,241,0,0,0,104,0,84,41,0,2637.53,0.0635165,0,0,0,756,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,51,848,70,635,143,969,1016,24884,30440,15220,257,20,0,0,99,0,66,22,0,2640.53,0.0795255,20,20,0,143,635,0,70,96,141,20,4075,818,5899,4229623,0,0,56,41,41,55,0
208,4,50,781,1,1,779,1042,970,24903,37360,18680,261,1,0,0,84,0,73,27,0,2621.53,0.0719748,1,1,0,779,1,0,1,259,1,1,12,6,19,30472,0,0,1,1,1,1,0
208,2,50,725,0,0,725,1034,1026,24785,40200,20100,261,0,0,0,98,0,82,34,0,2739.53,0.0754617,0,0,0,725,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,52,756,0,0,756,1022,988,24947,39800,19900,275,0,0,0,88,0,66,22,0,2577.98,0.0789679,0,0,0,756,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,51,829,74,626,129,988,996,24874,38000,19000,304,24,0,0,99,0,88,30,0,2650.98,0.0867454,24,24,0,129,626,0,74,96,184,24,4205,916,6085,4568800,0,0,63,47,44,59,0
209,4,50,767,1,1,765,1031,989,24882,39600,19800,256,0,0,0,81,0,72,23,0,2642.98,0.0701694,0,0,0,765,1,0,1,256,0,0,11,7,18,40546,0,0,1,1,1,1,0
209,2,50,713,0,0,713,1024,1027,24791,33000,16500,241,0,0,0,95,0,76,31,0,2733.98,0.0681475,0,0,0,713,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3,52,739,0,0,739,1016,1002,24920,36600,18300,244,0,0,0,93,0,81,29,0,2605.41,0.0647733,0,0,0,739,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,51,804,81,594,129,986,981,24944,33000,16500,270,21,0,0,97,0,92,30,0,2581.41,0.0697625,21,21,0,129,594,0,81,97,152,21,4081,1062,5852,5332477,0,0,68,53,51,66,0
210,4,50,773,1,1,771,1033,988,24848,36600,18300,252,0,0,0,98,0,62,30,0,2677.41,0.0667418,0,0,0,771,1,0,1,252,0,0,11,7,18,38907,0,0,1,1,1,1,0
210,2,50,720,0,0,720,1035,993,24853,33600,16800,237,0,0,0,106,0,67,32,0,2672.41,0.0828478,0,0,0,720,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,52,739,0,0,739,1018,1020,24816,30600,15300,224,0,0,0,87,0,73,14,0,2709.82,0.071186,0,0,0,739,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,51,800,86,577,137,995,974,24976,31040,15520,252,22,0,0,102,0,81,25,0,2549.82,0.0782244,22,22,0,137,577,0,86,86,144,22,3968,1220,5783,5804513,0,0,73,60,58,74,0
211,4,50,797,1,1,795,1040,1009,24826,40360,20180,279,1,0,0,98,0,50,24,0,2699.82,0.0731532,1,1,0,795,1,0,1,277,1,1,11,7,18,37344,0,0,1,1,1,1,0
211,2,50,749,0,0,749,1011,1022,24820,35400,17700,260,0,0,0,111,0,56,26,0,2705.82,0.0795359,0,0,0,749,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,52,741,0,0,741,1031,1009,24844,40600,20300,267,0,0,0,100,0,69,29,0,2682.22,0.0885562,0,0,0,741,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,51,813,91,581,141,970,985,24997,35640,17820,286,30,0,0,103,0,62,28,0,2529.22,0.0821463,30,30,0,141,581,0,91,91,165,30,3968,1311,5865,6111914,0,0,77,60,58,74,0
212,4,50,774,0,1,773,1018,1030,24726,38600,19300,269,0,0,0,94,0,83,34,0,2800.22,0.0668935,0,0,0,773,1,0,0,269,0,0,3,0,7,0,0,0,0,0,0,0,0
212,2,50,750,0,0,750,1036,983,24895,35800,17900,261,0,0,0,101,0,73,27,0,2631.22,0.0764356,0,0,0,750,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,52,745,0,0,745,1003,996,24937,35400,17700,257,0,0,0,95,0,66,26,0,2589.61,0.0660646,0,0,0,745,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,51,819,93,592,134,955,1012,24894,30800,15400,265,26,0,0,105,0,71,28,0,2632.61,0.0709658,26,26,0,134,592,0,93,105,134,26,3850,1369,5757,6117469,0,0,79,65,63,79,0
213,4,50,788,0,1,787,1026,1011,25028,34800,17400,248,0,0,0,98,0,63,20,0,2498.61,0.0725446,0,0,0,787,1,0,0,248,0,0,3,0,7,0,0,0,0,0,0,0,0
213,2,50,743,0,0,743,1034,1006,24851,32600,16300,241,0,0,0,89,0,68,28,0,2675.61,0.0734978,0,0,0,743,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
214,3,52,740,0,0,740,1019,982,24770,33200,16600,237,0,0,0,96,0,78,23,0,2756.98,0.0731527,0,0,0,740,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,51,806,85,604,117,961,1040,24836,32640,16320,274,25,0,0,89,0,68,34,0,2690.98,0.0854742,25,25,0,117,604,0,85,100,149,25,3814,1293,5762,5522670,0,0,71,55,55,72,0
214,4,50,772,0,1,771,1033,1021,24800,39760,19880,267,0,0,0,84,0,75,25,0,2726.98,0.071799,0,0,0,771,1,0,0,266,1,0,3,0,7,0,0,0,0,0,0,0,0
214,2,50,748,0,0,748,1032,1052,24964,37000,18500,258,0,0,0,94,0,64,25,0,2562.98,0.0820738,0,0,0,748,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,52,740,0,0,740,1033,982,24876,34600,17300,236,0,0,0,99,0,75,24,0,2651.33,0.0830415,0,0,0,740,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,51,806,86,582,138,963,1036,24841,34720,17360,270,33,0,0,102,0,80,23,0,2686.33,0.0824441,33,33,0,138,582,0,86,83,154,33,3734,1334,5717,5386993,0,0,72,60,60,74,0
215,4,50,761,0,1,760,1065,993,24988,38000,19000,257,0,0,0,98,0,80,29,0,2539.33,0.0685859,0,0,0,760,1,0,0,257,0,0,3,0,7,0,0,0,0,0,0,0,0
215,2,50,744,0,0,744,1035,1023,24903,36000,18000,260,0,0,0,111,0,88,26,0,2624.33,0.0692696,0,0,0,744,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3,52,735,0,0,735,1027,987,24827,35800,17900,264,0,0,0,89,0,64,30,0,2700.68,0.0766281,0,0,0,735,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,51,822,81,592,149,968,1028,24843,31360,15680,267,24,0,0,99,0,64,20,0,2684.68,0.0773714,24,24,0,149,592,0,81,94,149,24,3645,1487,5648,5804684,0,0,69,64,60,73,0
216,4,50,751,0,0,751,1049,1000,24918,34600,17300,253,0,0,0,92,0,74,28,0,2609.68,0.0668246,0,0,0,751,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2,50,757,0,0,757,1019,1047,24886,34800,17400,259,0,0,0,88,0,47,27,0,2641.68,0.0728982,0,0,0,757,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
217,3,52,740,0,0,740,1028,1027,24947,34200,17100,235,0,0,0,98,0,72,20,0,2581.01,0.075438,0,0,0,740,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,50,812,77,576,159,981,1063,24796,33480,16740,282,23,0,0,96,0,79,27,0,2732.01,0.0856084,23,23,0,159,576,0,77,98,161,23,3471,1499,5417,5663764,0,0,66,62,56,69,0
217,4,51,743,0,0,743,1046,1006,24980,37400,18700,258,0,0,0,84,0,72,20,0,2548.01,0.0754243,0,0,0,743,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,50,760,0,0,760,1019,984,24914,35400,17700,248,0,0,0,111,0,75,34,0,2614.01,0.0759103,0,0,0,760,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
218,3,52,726,0,0,726,1031,1040,24716,35600,17800,247,0,0,0,99,0,82,31,0,2812.33,0.0754682,0,0,0,726,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,50,781,74,550,157,1012,1061,24797,33720,16860,276,22,0,0,84,0,85,30,0,2731.33,0.0816013,22,22,0,157,550,0,74,97,157,22,3312,1326,5229,4950482,0,0,63,60,56,67,0
218,4,51,766,0,0,766,1021,1084,24864,36800,18400,254,0,0,0,101,0,63,14,0,2664.33,0.0681287,0,0,0,766,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2,50,755,0,0,755,1023,1012,24870,36000,18000,259,0,0,0,119,0,96,29,0,2658.33,0.0738421,0,0,0,755,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,52,724,0,0,724,1052,1029,24790,34600,17300,251,0,0,0,93,0,66,29,0,2738.64,0.0789981,0,0,0,724,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,50,795,78,526,191,1024,1074,24879,32040,16020,250,24,0,0,108,0,72,22,0,2649.64,0.0810004,24,24,0,191,526,0,78,88,138,24,3199,1407,5078,5140845,0,0,65,62,60,73,0
219,4,51,780,0,0,780,996,1090,24936,34800,17400,252,0,0,0,102,0,64,24,0,2592.64,0.0724003,0,0,0,780,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,50,739,0,0,739,1005,995,24936,33800,16900,265,0,0,0,90,0,81,25,0,2592.64,0.0738426,0,0,0,739,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
220,3,52,713,0,0,713,1043,977,24944,32800,16400,245,0,0,0,97,0,76,32,0,2584.94,0.0791515,0,0,0,713,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,50,793,75,505,213,1030,1072,24761,31960,15980,273,18,0,0,105,0,84,23,0,2767.94,0.0826979,18,18,0,213,505,0,75,111,144,18,3001,1340,4773,4992734,0,0,63,57,58,69,0
220,4,51,775,0,0,775,1006,1082,24821,38000,19000,273,0,0,0,99,0,69,35,0,2707.94,0.0745012,0,0,0,775,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,50,751,0,0,751,990,999,24772,31200,15600,224,0,0,0,112,0,80,20,0,2756.94,0.0767053,0,0,0,751,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3,52,715,0,0,715,1030,976,24857,34200,17100,253,0,0,0,96,0,71,23,0,2672.23,0.0788091,0,0,0,715,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,50,773,71,476,226,1056,1068,24909,31840,15920,262,27,0,0,103,0,90,33,0,2620.23,0.0866064,27,27,0,226,476,0,71,109,126,27,2709,1202,4361,4610134,0,0,61,52,51,64,0
221,4,51,785,0,0,785,978,1063,24902,36400,18200,251,0,0,0,112,0,77,25,0,2627.23,0.0712616,0,0,0,785,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,50,743,0,0,743,979,1060,24820,37400,18700,276,0,0,0,72,0,61,19,0,2709.23,0.0883634,0,0,0,743,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
222,3,52,708,0,0,708,1037,975,24999,32800,16400,236,0,0,0,89,0,72,24,0,2530.5,0.0781353,0,0,0,708,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,50,764,71,448,245,1075,1049,24913,28480,14240,246,16,0,0,102,0,86,24,0,2616.5,0.0822935,16,16,0,245,448,0,71,106,124,16,2452,1194,3959,4593982,0,0,61,52,52,64,0
222,4,51,816,0,1,815,1010,1020,24883,36800,18400,269,0,0,0,125,0,71,24,0,2646.5,0.0721766,0,0,0,815,1,0,0,269,0,0,4,0,5,0,0,0,0,0,0,0,0
222,2,50,748,0,0,748,1011,1025,24925,37400,18700,237,0,0,0,113,0,81,27,0,2604.5,0.0724392,0,0,0,748,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
223,3,52,696,0,0,696,1010,949,24857,31400,15700,230,0,0,0,85,0,69,27,0,2672.77,0.0771495,0,0,0,696,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,50,773,76,414,283,1091,1017,24862,33120,16560,263,21,0,0,115,0,79,26,0,2667.77,0.0918716,21,21,0,283,414,0,76,119,123,21,2304,1253,3742,4803020,0,0,67,56,55,67,0
223,4,51,836,0,2,834,1004,1014,24723,34600,17300,275,0,0,0,115,0,74,22,0,2806.77,0.0719159,0,0,0,834,2,0,0,275,0,0,8,0,9,0,0,0,0,0,0,0,0
223,2,50,747,0,0,747,986,1042,24893,29800,14900,240,0,0,0,97,0,70,29,0,2636.77,0.0696391,0,0,0,747,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,52,698,0,0,698,981,1000,24887,35200,17600,243,0,0,0,90,0,61,28,0,2643.03,0.0851201,0,0,0,698,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,50,775,73,400,302,1094,1013,24857,29920,14960,253,28,0,0,109,0,71,34,0,2673.03,0.0805487,28,28,0,302,400,0,73,122,103,28,2089,1242,3466,4761136,0,0,66,54,54,61,0
224,4,51,824,0,2,822,1033,1009,24793,38120,19060,289,0,0,0,85,0,75,22,0,2737.03,0.0811206,0,0,0,822,2,0,0,287,2,0,8,0,9,0,0,0,0,0,0,0,0
224,2,50,745,0,1,744,983,1034,24832,37400,18700,261,0,0,0,96,0,78,21,0,2698.03,0.0884823,0,0,0,744,1,0,0,261,0,0,5,0,6,0,0,0,0,0,0,0,0
225,3,52,707,0,0,707,964,1016,24866,33000,16500,224,0,0,0,100,0,74,17,0,2664.28,0.0750861,0,0,0,707,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,50,788,67,397,324,1092,972,24952,31360,15680,264,17,0,0,103,0,64,26,0,2578.28,0.0893392,17,17,0,324,397,0,67,135,112,17,1972,1229,3246,4817849,0,0,61,50,50,56,0
225,4,51,796,0,2,794,1045,1038,24910,39800,19900,268,0,0,0,83,0,77,34,0,2620.28,0.0718004,0,0,0,794,2,0,0,268,0,0,8,0,9,0,0,0,0,0,0,0,0
225,2,50,767,0,1,766,996,1020,24965,34600,17300,245,0,0,0,111,0,65,24,0,2565.28,0.0721398,0,0,0,766,1,0,0,245,0,0,5,0,6,0,0,0,0,0,0,0,0
226,3,52,721,0,0,721,969,1013,25022,32000,16000,240,0,0,0,106,0,62,30,0,2508.52,0.0807357,0,0,0,721,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,50,790,73,391,326,1052,992,24883,34800,17400,279,23,0,0,96,0,73,21,0,2647.52,0.0822155,23,23,0,326,391,0,73,140,116,23,1880,1286,3125,5248449,0,0,64,52,52,64,0
226,4,51,799,0,2,797,1043,1029,24943,40200,20100,261,0,0,0,94,0,66,25,0,2587.52,0.0658361,0,0,0,797,2,0,0,261,0,0,8,0,9,0,0,0,0,0,0,0,0
226,2,50,768,0,1,767,1004,1024,24981,33360,16680,257,0,0,0,89,0,62,26,0,2549.52,0.074141,0,0,0,767,1,0,0,256,1,0,5,0,6,0,0,0,0,0,0,0,0
227,3,52,733,0,0,733,936,1054,24864,35800,17900,259,0,0,0,95,0,62,22,0,2666.75,0.0783912,0,0,0,733,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,50,777,80,362,335,1061,1003,24924,29440,14720,243,21,0,0,91,0,83,21,0,2606.75,0.0760781,21,21,0,335,362,0,80,139,83,21,1760,1427,2895,5765852,0,0,67,56,57,71,0
227,4,51,793,0,2,791,1051,1048,24886,41120,20560,280,0,0,0,88,0,68,26,0,2644.75,0.0643661,0,0,0,791,2,0,0,278,2,0,8,0,9,0,0,0,0,0,0,0,0
227,2,50,747,0,1,746,1031,1018,24950,39400,19700,269,0,0,0,94,0,74,40,0,2580.75,0.0764244,0,0,0,746,1,0,0,269,0,0,5,0,6,0,0,0,0,0,0,0,0
228,3,52,742,0,0,742,948,1015,24886,34600,17300,248,0,0,0,110,0,71,30,0,2644.97,0.0744902,0,0,0,742,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,50,784,78,354,352,1064,952,24844,32920,16460,256,19,0,0,101,0,64,30,0,2686.97,0.0885444,19,19,0,352,354,0,78,138,99,19,1629,1436,2682,5871203,0,0,67,56,57,67,0
228,4,51,784,2,0,782,1055,1019,24854,35000,17500,243,0,0,0,94,0,81,23,0,2676.97,0.0643178,0,0,0,782,0,0,2,243,0,0,4,10,5,40156,0,0,1,1,1,2,0
228,2,50,719,0,1,718,1029,1048,24998,34800,17400,252,0,0,0,77,0,75,29,0,2532.97,0.0655012,0,0,0,718,1,0,0,252,0,0,5,0,6,0,0,0,0,0,0,0,0
229,3,52,768,0,0,768,960,1037,24724,32800,16400,249,0,0,0,101,0,60,15,0,2807.19,0.0764442,0,0,0,768,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,50,776,75,354,347,1047,933,24925,37600,18800,295,27,0,0,98,0,79,27,0,2606.19,0.0816212,27,27,0,347,354,1,74,154,114,27,1604,1395,2650,5732982,0,0,60,52,52,67,0
229,4,51,793,2,0,791,1055,1029,24949,36200,18100,250,0,0,0,106,0,79,18,0,2582.19,0.0764849,0,0,0,791,0,0,2,250,0,0,4,10,5,38628,0,0,1,1,1,2,0
229,2,50,745,0,1,744,1036,1076,24839,36360,18180,241,0,0,0,110,0,70,14,0,2692.19,0.0727865,0,0,0,744,1,0,0,240,1,0,5,0,6,0,0,0,0,0,0,0,0
230,3,52,749,0,0,749,989,1034,24903,36400,18200,261,0,0,0,96,0,81,34,0,2628.39,0.0855849,0,0,0,749,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,50,761,76,354,331,1058,931,24900,32720,16360,256,19,0,0,83,0,67,31,0,2631.39,0.0693134,19,19,0,331,354,2,74,156,81,19,1493,1352,2431,5938401,0,0,59,56,52,70,0
230,4,51,815,1,0,814,1019,1014,24891,42400,21200,291,2,0,0,114,0,60,32,0,2640.39,0.0713311,2,2,0,814,0,0,1,289,0,2,2,5,2,19297,0,0,1,1,1,1,0
230,2,50,752,1,0,751,1037,1063,24889,34400,17200,254,0,0,0,92,0,64,21,0,2642.39,0.0740425,0,0,0,751,0,0,1,254,0,0,2,9,2,36127,0,0,1,1,1,1,0
231,3,52,756,0,0,756,1011,999,24764,34000,17000,239,0,0,0,106,0,71,28,0,2767.59,0.0722086,0,0,0,756,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,50,763,77,357,329,1043,984,24928,30440,15220,230,23,0,0,99,0,76,22,0,2603.59,0.0804215,23,23,0,329,357,2,75,132,75,23,1454,1299,2350,5846573,0,0,62,53,50,66,0
231,4,51,815,1,0,814,1039,974,24807,36000,18000,267,0,0,0,105,0,79,25,0,2724.59,0.0622734,0,0,0,814,0,1,0,267,0,0,0,13,0,38329,0,0,1,1,1,1,0
231,2,50,757,1,0,756,1056,1043,24828,34600,17300,244,0,0,0,104,0,71,28,0,2703.59,0.0768137,0,0,0,756,0,0,1,244,0,0,2,9,2,34674,0,0,1,1,1,1,0
232,3,52,736,0,0,736,1014,997,24876,36800,18400,263,0,0,0,81,0,76,25,0,2655.78,0.0813998,0,0,0,736,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,50,745,74,378,293,1037,989,24976,36560,18280,277,30,0,0,83,0,79,22,0,2555.78,0.0855319,30,30,0,293,378,1,73,146,101,30,1507,1362,2451,5912931,0,0,63,56,54,65,0
232,4,51,796,1,1,794,1040,984,24995,37800,18900,269,0,0,0,93,0,86,26,0,2536.78,0.0756831,0,0,0,794,1,1,0,269,0,0,1,13,1,36802,0,0,1,1,1,1,0
232,2,50,765,1,0,764,1041,1045,24775,35800,17900,256,0,0,0,112,0,80,24,0,2756.78,0.0781385,0,0,0,764,0,0,1,256,0,0,2,9,2,33266,0,0,1,1,1,1,0
233,3,52,751,0,0,751,1020,998,24735,34600,17300,233,0,0,0,104,0,68,21,0,2796.97,0.072168,0,0,0,751,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,50,713,71,385,257,1011,1025,24743,30600,15300,227,20,0,0,83,0,84,31,0,2788.97,0.0699065,20,20,0,257,385,3,68,131,76,20,1463,1340,2379,5611075,0,0,64,52,50,61,0
233,4,51,772,1,1,770,1027,1030,24874,40000,20000,270,1,0,0,93,0,82,35,0,2657.97,0.0671107,1,1,0,770,1,1,0,269,0,1,1,13,1,35311,0,0,1,1,1,1,0
