Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
247,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
247,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.69658e-05
247,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
247,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.72072e-05
247,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
248,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.50877e-05
248,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
248,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.60314e-05
248,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
248,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.52268e-05
248,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
248,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.54526e-05
248,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
249,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.34697e-05
249,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
249,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.43526e-05
249,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
249,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.35999e-05
249,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
249,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.38111e-05
249,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
250,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.19561e-05
250,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.2782e-05
250,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.20778e-05
250,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
250,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.22754e-05
250,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,2.05401e-05
251,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,2.13127e-05
251,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,2.06539e-05
251,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
251,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,2.08388e-05
251,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.92154e-05
252,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.99382e-05
252,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.93219e-05
252,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
252,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.94948e-05
252,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.79761e-05
253,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.86523e-05
253,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.80758e-05
253,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
253,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.82376e-05
253,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.68168e-05
254,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.74494e-05
254,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.69101e-05
254,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
254,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.70614e-05
254,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.57322e-05
255,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.6324e-05
255,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.58194e-05
255,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
255,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.5961e-05
255,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.47176e-05
256,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.52712e-05
256,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.47992e-05
256,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
256,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.49317e-05
256,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.37684e-05
257,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.42863e-05
257,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.38447e-05
257,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
257,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.39687e-05
257,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.28805e-05
258,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.3365e-05
258,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.29519e-05
258,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
258,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.30678e-05
258,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.20498e-05
259,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.2503e-05
259,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.21166e-05
259,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
259,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.2225e-05
259,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.199999,0,0,0,0
260,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.12726e-05
260,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
260,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.16967e-05
260,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
260,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.13351e-05
260,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
260,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.14366e-05
260,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,1.05456e-05
261,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.09423e-05
261,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
261,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,1.06041e-05
261,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
261,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.0699e-05
261,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,9.8655e-06
262,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,1.02366e-05
262,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
262,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,9.92021e-06
262,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
262,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,1.0009e-05
262,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,9.22928e-06
263,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,9.57646e-06
263,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
263,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,9.28044e-06
263,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
263,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,9.36351e-06
263,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,8.63404e-06
264,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,8.95882e-06
264,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
264,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,8.68191e-06
264,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
264,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.75961e-06
264,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,8.0772e-06
265,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,8.38103e-06
265,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
265,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,8.12198e-06
265,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
265,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,8.19468e-06
265,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,7.5563e-06
266,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,7.84054e-06
266,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
266,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,7.5982e-06
266,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
266,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.6662e-06
266,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,7.06897e-06
267,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,7.33488e-06
267,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
267,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,7.10816e-06
267,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
267,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,7.17178e-06
267,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,6.61307e-06
268,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,6.86183e-06
268,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
268,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,6.64974e-06
268,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
268,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.70925e-06
268,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,6.18657e-06
269,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,6.41928e-06
269,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
269,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,6.22087e-06
269,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.399999,0,0,0,0
269,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,6.27655e-06
269,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.399998,0,0,0,0
270,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.78758e-06
270,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,6.00528e-06
270,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,5.81967e-06
270,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
270,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.87175e-06
270,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.41432e-06
271,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,5.61798e-06
271,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,5.44433e-06
271,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
271,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.49306e-06
271,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,5.06512e-06
272,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,5.25565e-06
272,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,5.0932e-06
272,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
272,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,5.13879e-06
272,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.73847e-06
273,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.91672e-06
273,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.76475e-06
273,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
273,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.80739e-06
273,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.43287e-06
274,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.59962e-06
274,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.45745e-06
274,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
274,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.49735e-06
274,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,4.14697e-06
275,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.30296e-06
275,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,4.16997e-06
275,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
275,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,4.20728e-06
275,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,3.87952e-06
276,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,4.02546e-06
276,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,3.90104e-06
276,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
276,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,3.93595e-06
276,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,4,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.64711e-06
277,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,3,1000,AdherentDrug-Piperaquine,0.477,1,0,0,0,0,0,0,0,0,3.78498e-06
277,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,2,1000,AdherentDrug-Piperaquine,0.47,1,0,0,0,0,0,0,0,0,3.66812e-06
277,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
277,1,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.69419e-06
277,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,4,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.4119e-06
278,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,3,1000,AdherentDrug-Piperaquine,0.477,1,0,0,0,0,0,0,0,0,3.54087e-06
278,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,2,1000,AdherentDrug-Piperaquine,0.47,1,0,0,0,0,0,0,0,0,3.43155e-06
278,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
278,1,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.45594e-06
278,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,4,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.19186e-06
279,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,3,1000,AdherentDrug-Piperaquine,0.477,1,0,0,0,0,0,0,0,0,3.31251e-06
279,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,2,1000,AdherentDrug-Piperaquine,0.47,1,0,0,0,0,0,0,0,0,3.21024e-06
279,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
279,1,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.23305e-06
279,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.600003,0,0,0,0
280,4,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,2.986e-06
280,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
280,3,1000,AdherentDrug-Piperaquine,0.477,1,0,0,0,0,0,0,0,0,3.09887e-06
280,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
280,2,1000,AdherentDrug-Piperaquine,0.47,1,0,0,0,0,0,0,0,0,3.0032e-06
280,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
280,1,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,3.02453e-06
280,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
281,4,1000,AdherentDrug-Piperaquine,0.49,1,0,0,0,0,0,0,0,0,2.79342e-06
281,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0.799997,0,0,0,0
