Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
498,1,a0,1470,455,4.36044
498,1,a1,28248,14822,2.01201
498,1,b0,15953,2499,7.01401
498,1,b1,27733,14740,1.97551
498,1,a0.b0,1223,205,8.45854
498,1,a1.b1,27724,14736,1.97414
499,1,X,28181,14702,2.00809
499,1,Y,0,0,0
499,1,a0,1352,437,4.53089
499,1,a1,28170,14698,2.0066
499,1,b0,15702,2395,7.18831
499,1,b1,27684,14616,1.9753
499,1,a0.b0,1147,190,9.12105
499,1,a1.b1,27674,14614,1.97489
500,1,X,27832,14895,2.00369
500,1,Y,0,0,0
500,1,a0,1290,354,4.12429
500,1,a1,27821,14893,2.00295
500,1,b0,15378,2416,7.18791
500,1,b1,27370,14808,1.96178
500,1,a0.b0,1110,149,8.42282
500,1,a1.b1,27360,14806,1.96103
501,1,X,27719,14768,1.99519
501,1,Y,0,0,0
501,1,a0,1205,360,5.29444
501,1,a1,27711,14764,1.99343
501,1,b0,15144,2314,7.35134
501,1,b1,27261,14705,1.96416
501,1,a0.b0,1021,180,9.58889
501,1,a1.b1,27253,14702,1.9632
502,1,X,27496,14851,1.91758
502,1,Y,0,0,0
502,1,a0,1123,341,4.68915
502,1,a1,27486,14851,1.91758
502,1,b0,14960,2276,6.98726
502,1,b1,27061,14771,1.8866
502,1,a0.b0,961,157,9.01274
502,1,a1.b1,27051,14771,1.8866
503,1,X,27352,14825,2.01612
503,1,Y,0,0,0
503,1,a0,1094,296,4.5777
503,1,a1,27343,14823,2.01606
503,1,b0,14542,2289,7.58104
503,1,b1,26915,14767,1.9933
503,1,a0.b0,914,134,8.90298
503,1,a1.b1,26906,14765,1.99323
504,1,X,26945,15010,1.92059
504,1,Y,0,0,0
504,1,a0,971,335,4.97313
504,1,a1,26937,15009,1.92065
504,1,b0,14275,2200,7.28091
504,1,b1,26531,14947,1.90212
504,1,a0.b0,826,155,9.5871
504,1,a1.b1,26523,14946,1.90218
505,1,X,26580,14867,1.92379
505,1,Y,0,0,0
505,1,a0,913,278,4.91727
505,1,a1,26573,14865,1.92237
505,1,b0,13995,2197,7.25125
505,1,b1,26191,14801,1.89251
505,1,a0.b0,755,133,9.18797
505,1,a1.b1,26184,14799,1.89107
506,1,X,26397,14786,1.93088
506,1,Y,0,0,0
506,1,a0,881,273,4.16117
506,1,a1,26389,14785,1.93094
506,1,b0,13533,2201,7.25352
506,1,b1,26043,14718,1.90148
506,1,a0.b0,704,115,8.50435
506,1,a1.b1,26035,14717,1.90154
507,1,X,26106,14885,1.85247
507,1,Y,0,0,0
507,1,a0,781,289,4.12111
507,1,a1,26099,14884,1.85253
507,1,b0,13359,2021,7.27857
507,1,b1,25782,14816,1.81729
507,1,a0.b0,647,112,9.05357
507,1,a1.b1,25775,14815,1.81735
508,1,X,25788,14790,1.85341
508,1,Y,0,0,0
508,1,a0,733,241,5.21992
508,1,a1,25782,14789,1.85205
508,1,b0,13017,2043,7.17817
508,1,b1,25481,14745,1.83113
508,1,a0.b0,591,107,10.5047
508,1,a1.b1,25475,14744,1.82976
509,1,X,25762,14762,1.88274
509,1,Y,0,0,0
509,1,a0,692,236,5.10593
509,1,a1,25756,14760,1.88137
509,1,b0,12613,1991,7.54495
509,1,b1,25480,14714,1.86088
509,1,a0.b0,543,94,11.3085
509,1,a1.b1,25475,14712,1.8595
510,1,X,25433,15013,1.79105
510,1,Y,0,0,0
510,1,a0,631,232,4.80603
510,1,a1,25430,15010,1.78901
510,1,b0,12500,1864,7.37124
510,1,b1,25173,14962,1.76848
510,1,a0.b0,490,83,11.6386
510,1,a1.b1,25171,14959,1.76643
511,1,X,25306,14804,1.81904
511,1,Y,0,0,0
511,1,a0,602,206,3.97573
511,1,a1,25304,14803,1.81855
511,1,b0,12350,1871,7.48049
511,1,b1,25078,14754,1.79531
511,1,a0.b0,467,65,10.4308
511,1,a1.b1,25077,14753,1.79482
512,1,X,24984,14827,1.7773
512,1,Y,0,0,0
512,1,a0,561,206,3.99515
512,1,a1,24983,14826,1.77722
512,1,b0,12113,1871,7.15981
512,1,b1,24774,14787,1.75864
512,1,a0.b0,440,71,9.69014
512,1,a1.b1,24773,14787,1.75864
513,1,X,24806,14687,1.7572
513,1,Y,0,0,0
513,1,a0,536,195,4.17949
513,1,a1,24805,14687,1.7572
513,1,b0,11917,1816,7.1239
513,1,b1,24605,14651,1.73886
513,1,a0.b0,409,74,9.37838
513,1,a1.b1,24604,14651,1.73886
514,1,X,24693,14740,1.81669
514,1,Y,0,0,0
514,1,a0,491,184,4.30435
514,1,a1,24692,14740,1.81669
514,1,b0,11633,1851,7.50351
514,1,b1,24502,14703,1.79616
514,1,a0.b0,375,57,11.6667
514,1,a1.b1,24501,14703,1.79616
515,1,X,24624,14811,1.75073
515,1,Y,0,0,0
515,1,a0,470,181,5
515,1,a1,24623,14811,1.75073
515,1,b0,11517,1751,7.35009
515,1,b1,24425,14788,1.74249
515,1,a0.b0,365,65,12.1385
515,1,a1.b1,24424,14788,1.74249
516,1,X,24418,14827,1.74486
516,1,Y,0,0,0
516,1,a0,431,169,4.10651
516,1,a1,24417,14827,1.74486
516,1,b0,11413,1720,7.42093
516,1,b1,24224,14799,1.73181
516,1,a0.b0,330,64,9.20313
516,1,a1.b1,24223,14799,1.73181
517,1,X,24363,14743,1.73927
517,1,Y,0,0,0
517,1,a0,408,142,3.85915
517,1,a1,24362,14743,1.73927
517,1,b0,11190,1738,7.271
517,1,b1,24174,14712,1.72893
517,1,a0.b0,312,41,10.9024
517,1,a1.b1,24173,14712,1.72893
518,1,X,23865,14875,1.73882
518,1,Y,0,0,0
518,1,a0,429,141,4.04965
518,1,a1,23865,14874,1.73766
518,1,b0,10998,1702,7.45711
518,1,b1,23671,14857,1.72841
518,1,a0.b0,311,45,10.5556
518,1,a1.b1,23671,14856,1.72725
519,1,X,23968,14469,1.67821
519,1,Y,0,0,0
519,1,a0,380,159,3.08805
519,1,a1,23968,14469,1.67821
519,1,b0,10869,1602,7.12547
519,1,b1,23787,14438,1.66477
519,1,a0.b0,295,41,9.09756
519,1,a1.b1,23787,14438,1.66477
520,1,X,23765,14731,1.68447
520,1,Y,0,0,0
520,1,a0,363,127,3.69291
520,1,a1,23765,14731,1.68447
520,1,b0,10761,1632,7.17831
520,1,b1,23585,14703,1.66973
520,1,a0.b0,281,42,9.14286
520,1,a1.b1,23585,14703,1.66973
521,1,X,23692,14607,1.67276
521,1,Y,0,0,0
521,1,a0,342,126,3.66667
521,1,a1,23692,14607,1.67276
521,1,b0,10564,1603,7.13038
521,1,b1,23514,14580,1.66399
521,1,a0.b0,258,44,8.63636
521,1,a1.b1,23514,14580,1.66399
522,1,X,23653,14742,1.67481
522,1,Y,0,0,0
522,1,a0,302,120,3.43333
522,1,a1,23653,14742,1.67481
522,1,b0,10302,1614,7.16357
522,1,b1,23478,14723,1.6697
522,1,a0.b0,238,36,9.11111
522,1,a1.b1,23478,14723,1.6697
523,1,X,23340,14948,1.64617
523,1,Y,0,0,0
523,1,a0,308,101,5.07921
523,1,a1,23340,14948,1.64617
523,1,b0,10096,1597,7.04822
523,1,b1,23180,14918,1.63554
523,1,a0.b0,220,37,12.1351
523,1,a1.b1,23180,14918,1.63554
524,1,X,23150,14785,1.67014
524,1,Y,0,0,0
524,1,a0,282,119,3.26891
524,1,a1,23150,14785,1.67014
524,1,b0,9953,1541,7.42959
524,1,b1,22999,14754,1.65569
524,1,a0.b0,200,31,9.70968
524,1,a1.b1,22999,14754,1.65569
525,1,X,23211,14687,1.63042
525,1,Y,0,0,0
525,1,a0,255,113,3.56637
525,1,a1,23211,14687,1.63042
525,1,b0,9808,1490,7.21409
525,1,b1,23065,14667,1.62419
525,1,a0.b0,179,31,10.3548
525,1,a1.b1,23065,14667,1.62419
526,1,X,22901,14849,1.61513
526,1,Y,0,0,0
526,1,a0,236,100,3
526,1,a1,22900,14849,1.61513
526,1,b0,9778,1446,7.31674
526,1,b1,22754,14829,1.6055
526,1,a0.b0,166,24,9.33333
526,1,a1.b1,22753,14829,1.6055
527,1,X,22943,14617,1.62311
527,1,Y,0,0,0
527,1,a0,209,97,3.07217
527,1,a1,22942,14617,1.62311
527,1,b0,9758,1494,7.09639
527,1,b1,22794,14590,1.61234
527,1,a0.b0,154,27,8.44444
527,1,a1.b1,22793,14590,1.61234
528,1,X,22870,14670,1.62256
528,1,Y,0,0,0
528,1,a0,198,84,4.40476
528,1,a1,22869,14670,1.62256
528,1,b0,9611,1485,7.15017
528,1,b1,22735,14644,1.61226
528,1,a0.b0,148,29,10.8621
528,1,a1.b1,22734,14644,1.61226
529,1,X,22772,14715,1.61679
529,1,Y,0,0,0
529,1,a0,195,76,3.94737
529,1,a1,22771,14715,1.61679
529,1,b0,9529,1456,7.23352
529,1,b1,22636,14692,1.60298
529,1,a0.b0,129,26,9.61539
529,1,a1.b1,22635,14692,1.60298
530,1,X,22442,14754,1.60607
530,1,Y,0,0,0
530,1,a0,188,84,2.69048
530,1,a1,22442,14753,1.60591
530,1,b0,9301,1511,6.91794
530,1,b1,22327,14719,1.58944
530,1,a0.b0,122,18,8.88889
530,1,a1.b1,22327,14718,1.58928
531,1,X,22714,14561,1.59996
531,1,Y,0,0,0
531,1,a0,153,88,3.25
531,1,a1,22714,14561,1.59996
531,1,b0,9165,1420,7.15211
531,1,b1,22605,14541,1.59171
531,1,a0.b0,112,22,10
531,1,a1.b1,22605,14541,1.59171
532,1,X,22250,14910,1.55775
532,1,Y,0,0,0
532,1,a0,144,64,4.46875
532,1,a1,22250,14910,1.55775
532,1,b0,8969,1361,7.11021
532,1,b1,22147,14895,1.55488
532,1,a0.b0,97,23,10.6522
532,1,a1.b1,22147,14895,1.55488
533,1,X,22067,14652,1.55897
533,1,Y,0,0,0
533,1,a0,139,62,3.12903
533,1,a1,22067,14652,1.55897
533,1,b0,8793,1371,6.97374
533,1,b1,21973,14635,1.55073
533,1,a0.b0,88,15,9.8
533,1,a1.b1,21973,14635,1.55073
534,1,X,22082,14567,1.53443
534,1,Y,0,0,0
534,1,a0,145,63,2.19048
534,1,a1,22082,14567,1.53443
534,1,b0,8658,1293,7.02088
534,1,b1,21987,14556,1.52934
534,1,a0.b0,86,12,7.25
534,1,a1.b1,21987,14556,1.52934
535,1,X,21719,14753,1.56714
535,1,Y,0,0,0
535,1,a0,119,72,3.30556
535,1,a1,21719,14753,1.56714
535,1,b0,8394,1329,7.29571
535,1,b1,21633,14738,1.5612
535,1,a0.b0,77,13,13.7692
535,1,a1.b1,21633,14738,1.5612
536,1,X,21863,14548,1.54042
536,1,Y,0,0,0
536,1,a0,114,46,1.80435
536,1,a1,21863,14548,1.54042
536,1,b0,8340,1223,7.42845
536,1,b1,21771,14540,1.53439
536,1,a0.b0,76,4,10.25
536,1,a1.b1,21771,14540,1.53439
537,1,X,21613,14832,1.54794
537,1,Y,0,0,0
537,1,a0,117,51,4.07843
537,1,a1,21613,14832,1.54794
537,1,b0,8200,1309,7.20856
537,1,b1,21530,14814,1.54064
537,1,a0.b0,81,13,13.0769
537,1,a1.b1,21530,14814,1.54064
538,1,X,21446,14685,1.55805
538,1,Y,0,0,0
538,1,a0,98,56,3.78571
538,1,a1,21446,14685,1.55805
538,1,b0,7990,1272,7.44261
538,1,b1,21374,14666,1.55046
538,1,a0.b0,63,20,8.8
538,1,a1.b1,21374,14666,1.55046
539,1,X,21386,14697,1.51303
539,1,Y,0,0,0
539,1,a0,86,46,3.30435
539,1,a1,21386,14697,1.51303
539,1,b0,7917,1241,7.07575
539,1,b1,21313,14685,1.50964
539,1,a0.b0,60,11,10.6364
539,1,a1.b1,21313,14685,1.50964
540,1,X,21278,14677,1.51359
540,1,Y,0,0,0
540,1,a0,97,35,3.45714
540,1,a1,21278,14677,1.51359
540,1,b0,7838,1208,7.24007
540,1,b1,21208,14666,1.50682
540,1,a0.b0,65,9,10.5556
540,1,a1.b1,21208,14666,1.50682
541,1,X,21218,14660,1.49898
541,1,Y,0,0,0
541,1,a0,101,39,2.94872
541,1,a1,21218,14660,1.49898
541,1,b0,7661,1220,6.9959
541,1,b1,21147,14650,1.49625
541,1,a0.b0,64,7,11.8571
541,1,a1.b1,21147,14650,1.49625
542,1,X,21012,14739,1.51204
542,1,Y,0,0,0
542,1,a0,90,45,2.46667
542,1,a1,21012,14739,1.51204
542,1,b0,7600,1182,7.38494
542,1,b1,20932,14731,1.50675
542,1,a0.b0,60,8,9.25
542,1,a1.b1,20932,14731,1.50675
543,1,X,20945,14581,1.47288
543,1,Y,0,0,0
543,1,a0,76,39,3.87179
543,1,a1,20945,14581,1.47288
543,1,b0,7593,1169,6.8982
543,1,b1,20867,14565,1.46612
543,1,a0.b0,58,9,13.4444
543,1,a1.b1,20867,14565,1.46612
544,1,X,21066,14475,1.43765
544,1,Y,0,0,0
544,1,a0,86,26,3.42308
544,1,a1,21066,14475,1.43765
544,1,b0,7554,1123,6.64114
544,1,b1,20996,14462,1.43327
544,1,a0.b0,52,8,8.875
544,1,a1.b1,20996,14462,1.43327
545,1,X,21180,14621,1.44094
545,1,Y,0,0,0
545,1,a0,73,41,2.70732
545,1,a1,21180,14621,1.44094
545,1,b0,7540,1109,6.81335
545,1,b1,21106,14611,1.43693
545,1,a0.b0,46,7,11
545,1,a1.b1,21106,14611,1.43693
546,1,X,21122,14820,1.44966
546,1,Y,0,0,0
546,1,a0,63,32,2.125
546,1,a1,21122,14820,1.44966
546,1,b0,7546,1180,6.64746
546,1,b1,21049,14809,1.44534
546,1,a0.b0,45,5,8.2
546,1,a1.b1,21049,14809,1.44534
547,1,X,20738,14711,1.44824
547,1,Y,0,0,0
547,1,a0,70,26,4.07692
547,1,a1,20738,14711,1.44824
547,1,b0,7380,1135,6.80969
547,1,b1,20668,14699,1.44466
547,1,a0.b0,38,8,11
547,1,a1.b1,20668,14699,1.44466
548,1,X,20740,14472,1.48425
548,1,Y,0,0,0
548,1,a0,62,42,3
548,1,a1,20740,14472,1.48425
548,1,b0,7300,1114,7.29084
548,1,b1,20670,14462,1.47974
548,1,a0.b0,30,10,9.4
548,1,a1.b1,20670,14462,1.47974
549,1,X,21081,14571,1.47485
549,1,Y,0,0,0
549,1,a0,34,40,2.725
549,1,a1,21081,14571,1.47485
549,1,b0,7270,1131,7.1176
549,1,b1,21015,14557,1.4696
549,1,a0.b0,24,8,9.625
549,1,a1.b1,21015,14557,1.4696
550,1,X,20574,14974,1.46988
550,1,Y,0,0,0
550,1,a0,40,10,1
550,1,a1,20574,14974,1.46988
550,1,b0,7162,1163,7.04987
550,1,b1,20517,14961,1.46568
550,1,a0.b0,24,0,0
550,1,a1.b1,20517,14961,1.46568
551,1,X,20821,14500,1.43993
551,1,Y,0,0,0
551,1,a0,43,19,2.47368
551,1,a1,20821,14500,1.43993
551,1,b0,7109,1088,6.86305
551,1,b1,20757,14489,1.4355
551,1,a0.b0,23,3,10.3333
551,1,a1.b1,20757,14489,1.4355
552,1,X,20697,14774,1.43617
552,1,Y,0,0,0
552,1,a0,41,22,1.90909
552,1,a1,20697,14774,1.43617
552,1,b0,7043,1062,7.0678
552,1,b1,20637,14763,1.43399
552,1,a0.b0,22,2,11
552,1,a1.b1,20637,14763,1.43399
553,1,X,20624,14686,1.41155
553,1,Y,0,0,0
553,1,a0,30,23,2.34783
553,1,a1,20624,14686,1.41155
553,1,b0,6947,1032,6.85659
553,1,b1,20568,14677,1.40833
553,1,a0.b0,18,4,8.75
553,1,a1.b1,20568,14677,1.40833
554,1,X,20668,14710,1.41162
554,1,Y,0,0,0
554,1,a0,36,15,3.2
554,1,a1,20668,14710,1.41162
554,1,b0,6844,1033,6.86157
554,1,b1,20618,14701,1.40895
554,1,a0.b0,18,3,12
554,1,a1.b1,20618,14701,1.40895
555,1,X,20371,14838,1.41744
555,1,Y,0,0,0
555,1,a0,31,21,3
555,1,a1,20371,14838,1.41744
555,1,b0,6801,1014,7.10848
555,1,b1,20322,14829,1.41365
555,1,a0.b0,17,3,15
555,1,a1.b1,20322,14829,1.41365
556,1,X,20258,14617,1.42683
556,1,Y,0,0,0
556,1,a0,37,16,1
556,1,a1,20258,14617,1.42683
556,1,b0,6768,1047,6.95893
556,1,b1,20213,14607,1.42254
556,1,a0.b0,15,2,1
556,1,a1.b1,20213,14607,1.42254
557,1,X,20423,14534,1.41695
557,1,Y,0,0,0
557,1,a0,33,24,1.45833
557,1,a1,20423,14534,1.41695
557,1,b0,6683,1044,6.8046
557,1,b1,20377,14524,1.41118
557,1,a0.b0,15,2,6.5
557,1,a1.b1,20377,14524,1.41118
558,1,X,20296,14752,1.40408
558,1,Y,0,0,0
558,1,a0,21,22,2.72727
558,1,a1,20296,14752,1.40408
558,1,b0,6604,1012,6.89032
558,1,b1,20254,14748,1.40304
558,1,a0.b0,11,4,10.5
558,1,a1.b1,20254,14748,1.40304
559,1,X,20381,14666,1.4027
559,1,Y,0,0,0
559,1,a0,20,10,1
559,1,a1,20381,14666,1.4027
559,1,b0,6633,974,7.06365
559,1,b1,20344,14658,1.40012
559,1,a0.b0,11,0,0
559,1,a1.b1,20344,14658,1.40012
560,1,X,20022,14795,1.41338
560,1,Y,0,0,0
560,1,a0,17,11,3.45455
560,1,a1,20022,14795,1.41338
560,1,b0,6517,1047,6.84145
560,1,b1,19987,14788,1.40939
560,1,a0.b0,10,2,14.5
560,1,a1.b1,19987,14788,1.40939
561,1,X,20373,14488,1.40192
561,1,Y,0,0,0
561,1,a0,16,8,3.625
561,1,a1,20373,14488,1.40192
561,1,b0,6449,983,6.9237
561,1,b1,20339,14483,1.39916
561,1,a0.b0,10,1,22
561,1,a1.b1,20339,14483,1.39916
562,1,X,20060,14873,1.37827
562,1,Y,0,0,0
562,1,a0,14,7,3.57143
562,1,a1,20060,14873,1.37827
562,1,b0,6434,949,6.92835
562,1,b1,20025,14867,1.3764
562,1,a0.b0,9,1,19
562,1,a1.b1,20025,14867,1.3764
563,1,X,19818,14622,1.41191
563,1,Y,0,0,0
563,1,a0,26,5,1
563,1,a1,19818,14622,1.41191
563,1,b0,6316,996,7.04719
563,1,b1,19785,14617,1.41048
563,1,a0.b0,9,0,0
563,1,a1.b1,19785,14617,1.41048
564,1,X,20125,14439,1.3681
564,1,Y,0,0,0
564,1,a0,14,21,2.09524
564,1,a1,20125,14439,1.3681
564,1,b0,6345,937,6.67236
564,1,b1,20095,14431,1.36519
564,1,a0.b0,5,4,6.75
564,1,a1.b1,20095,14431,1.36519
565,1,X,20009,14723,1.37812
565,1,Y,0,0,0
565,1,a0,11,10,3.1
565,1,a1,20009,14723,1.37812
565,1,b0,6371,943,6.9035
565,1,b1,19980,14718,1.37505
565,1,a0.b0,4,1,22
565,1,a1.b1,19980,14718,1.37505
566,1,X,19860,14613,1.39479
566,1,Y,0,0,0
566,1,a0,21,9,5.22222
566,1,a1,19860,14613,1.39479
566,1,b0,6235,975,6.91692
566,1,b1,19832,14611,1.39306
566,1,a0.b0,2,2,20
566,1,a1.b1,19832,14611,1.39306
567,1,X,19936,14568,1.3947
567,1,Y,0,0,0
567,1,a0,9,19,1
567,1,a1,19936,14568,1.3947
567,1,b0,6286,943,7.09756
567,1,b1,19910,14563,1.39333
567,1,a0.b0,3,0,0
567,1,a1.b1,19910,14563,1.39333
568,1,X,19838,14576,1.3846
568,1,Y,0,0,0
568,1,a0,10,6,1
568,1,a1,19838,14576,1.3846
568,1,b0,6255,926,7.054
568,1,b1,19810,14573,1.38304
568,1,a0.b0,3,0,0
568,1,a1.b1,19810,14573,1.38304
569,1,X,20080,14560,1.38922
569,1,Y,0,0,0
569,1,a0,12,7,1
569,1,a1,20080,14560,1.38922
569,1,b0,6221,977,6.80041
569,1,b1,20050,14556,1.38802
569,1,a0.b0,4,0,0
569,1,a1.b1,20050,14556,1.38802
570,1,X,19891,14737,1.33935
570,1,Y,0,0,0
570,1,a0,10,8,1
570,1,a1,19891,14737,1.33935
570,1,b0,6313,878,6.6959
570,1,b1,19856,14735,1.3379
570,1,a0.b0,4,0,0
570,1,a1.b1,19856,14735,1.3379
571,1,X,19847,14525,1.37659
571,1,Y,0,0,0
571,1,a0,6,7,5.14286
571,1,a1,19847,14525,1.37659
571,1,b0,6272,947,6.77613
571,1,b1,19815,14516,1.37373
571,1,a0.b0,4,1,30
571,1,a1.b1,19815,14516,1.37373
572,1,X,20136,14498,1.3595
572,1,Y,0,0,0
572,1,a0,15,2,1
572,1,a1,20136,14498,1.3595
572,1,b0,6317,923,6.6468
572,1,b1,20104,14493,1.35776
572,1,a0.b0,6,0,0
572,1,a1.b1,20104,14493,1.35776
573,1,X,19801,14761,1.35614
573,1,Y,0,0,0
573,1,a0,9,10,1
573,1,a1,19801,14761,1.35614
573,1,b0,6248,942,6.58068
573,1,b1,19770,14758,1.35398
573,1,a0.b0,5,1,1
573,1,a1.b1,19770,14758,1.35398
574,1,X,19875,14462,1.36558
574,1,Y,0,0,0
574,1,a0,7,4,1
574,1,a1,19875,14462,1.36558
574,1,b0,6219,909,6.81628
574,1,b1,19846,14457,1.36494
574,1,a0.b0,5,0,0
574,1,a1.b1,19846,14457,1.36494
575,1,X,19866,14557,1.36223
575,1,Y,0,0,0
575,1,a0,14,2,1
575,1,a1,19866,14557,1.36223
575,1,b0,6235,901,6.85239
575,1,b1,19834,14555,1.3618
575,1,a0.b0,6,0,0
575,1,a1.b1,19834,14555,1.3618
576,1,X,19889,14577,1.36578
576,1,Y,0,0,0
576,1,a0,7,9,1.44444
576,1,a1,19889,14577,1.36578
576,1,b0,6162,946,6.63636
576,1,b1,19859,14571,1.36291
576,1,a0.b0,5,1,5
576,1,a1.b1,19859,14571,1.36291
577,1,X,19914,14670,1.40089
577,1,Y,0,0,0
577,1,a0,8,3,4
577,1,a1,19914,14670,1.40089
577,1,b0,6176,943,7.23648
577,1,b1,19887,14666,1.39915
577,1,a0.b0,4,1,10
577,1,a1.b1,19887,14666,1.39915
578,1,X,20119,14656,1.36115
578,1,Y,0,0,0
578,1,a0,7,5,2
578,1,a1,20119,14656,1.36115
578,1,b0,6180,918,6.7658
578,1,b1,20091,14652,1.35961
578,1,a0.b0,4,1,6
578,1,a1.b1,20091,14652,1.35961
579,1,X,19848,14857,1.35196
579,1,Y,0,0,0
579,1,a0,5,3,1
579,1,a1,19848,14857,1.35196
579,1,b0,6071,918,6.69608
579,1,b1,19820,14854,1.35102
579,1,a0.b0,4,0,0
579,1,a1.b1,19820,14854,1.35102
580,1,X,19642,14687,1.36216
580,1,Y,0,0,0
580,1,a0,6,1,1
580,1,a1,19642,14687,1.36216
580,1,b0,6048,910,6.84506
580,1,b1,19616,14682,1.36139
580,1,a0.b0,5,0,0
580,1,a1.b1,19616,14682,1.36139
581,1,X,19823,14510,1.35348
581,1,Y,0,0,0
581,1,a0,5,1,1
581,1,a1,19823,14510,1.35348
581,1,b0,5977,916,6.59935
581,1,b1,19794,14509,1.35309
581,1,a0.b0,5,0,0
581,1,a1.b1,19794,14509,1.35309
582,1,X,19559,14735,1.36505
582,1,Y,0,0,0
582,1,a0,6,1,25
582,1,a1,19559,14735,1.36505
582,1,b0,5915,889,7.05062
582,1,b1,19533,14729,1.36065
582,1,a0.b0,6,1,25
582,1,a1.b1,19533,14729,1.36065
583,1,X,19599,14524,1.36877
583,1,Y,0,0,0
583,1,a0,12,2,6.5
583,1,a1,19599,14524,1.36877
583,1,b0,5952,880,7.08636
583,1,b1,19572,14520,1.36584
583,1,a0.b0,4,2,6.5
583,1,a1.b1,19572,14520,1.36584
584,1,X,19560,14560,1.36806
584,1,Y,0,0,0
584,1,a0,5,9,1.11111
584,1,a1,19560,14560,1.36806
584,1,b0,5810,913,6.86966
584,1,b1,19532,14558,1.36791
584,1,a0.b0,3,1,2
584,1,a1.b1,19532,14558,1.36791
585,1,X,19542,14648,1.37104
585,1,Y,0,0,0
585,1,a0,3,3,6
585,1,a1,19542,14648,1.37104
585,1,b0,5713,898,7.05234
585,1,b1,19514,14645,1.36941
585,1,a0.b0,2,1,16
585,1,a1.b1,19514,14645,1.36941
586,1,X,19565,14709,1.37276
586,1,Y,0,0,0
586,1,a0,4,1,1
586,1,a1,19565,14709,1.37276
586,1,b0,5719,880,7.23068
586,1,b1,19534,14708,1.37259
586,1,a0.b0,2,0,0
586,1,a1.b1,19534,14708,1.37259
587,1,X,19655,14690,1.33179
587,1,Y,0,0,0
587,1,a0,3,3,3
587,1,a1,19655,14690,1.33179
587,1,b0,5665,844,6.77488
587,1,b1,19627,14685,1.32809
587,1,a0.b0,1,1,7
587,1,a1.b1,19627,14685,1.32809
588,1,X,19453,14805,1.33232
588,1,Y,0,0,0
588,1,a0,2,3,2.66667
588,1,a1,19453,14805,1.33232
588,1,b0,5697,815,7.03681
588,1,b1,19423,14803,1.33196
588,1,a0.b0,0,1,6
588,1,a1.b1,19423,14803,1.33196
589,1,X,19463,14654,1.36011
589,1,Y,0,0,0
589,1,a0,1,2,1
589,1,a1,19463,14654,1.36011
589,1,b0,5754,898,6.87639
589,1,b1,19436,14648,1.3578
589,1,a0.b0,0,0,0
589,1,a1.b1,19436,14648,1.3578
590,1,X,19522,14585,1.33089
590,1,Y,0,0,0
590,1,a0,1,1,1
590,1,a1,19522,14585,1.33089
590,1,b0,5717,876,6.50913
590,1,b1,19497,14581,1.32981
590,1,a0.b0,0,0,0
590,1,a1.b1,19497,14581,1.32981
591,1,X,19261,14630,1.30786
591,1,Y,0,0,0
591,1,a0,1,1,1
591,1,a1,19261,14630,1.30786
591,1,b0,5746,825,6.45939
591,1,b1,19238,14625,1.30605
591,1,a0.b0,0,0,0
591,1,a1.b1,19238,14625,1.30605
592,1,X,19349,14357,1.34659
592,1,Y,0,0,0
592,1,a0,2,1,1
592,1,a1,19349,14357,1.34659
592,1,b0,5785,842,6.90974
592,1,b1,19324,14354,1.34478
592,1,a0.b0,0,0,0
592,1,a1.b1,19324,14354,1.34478
593,1,X,19830,14392,1.31017
593,1,Y,0,0,0
593,1,a0,1,2,1
593,1,a1,19830,14392,1.31017
593,1,b0,5789,828,6.3913
593,1,b1,19804,14391,1.3095
593,1,a0.b0,0,0,0
593,1,a1.b1,19804,14391,1.3095
594,1,X,19573,14875,1.32329
594,1,Y,0,0,0
594,1,a0,1,1,1
594,1,a1,19573,14875,1.32329
594,1,b0,5830,834,6.76619
594,1,b1,19549,14872,1.32141
594,1,a0.b0,0,0,0
594,1,a1.b1,19549,14872,1.32141
595,1,X,19571,14618,1.33992
595,1,Y,0,0,0
595,1,a0,4,1,1
595,1,a1,19571,14618,1.33992
595,1,b0,5774,875,6.67886
595,1,b1,19548,14615,1.33801
595,1,a0.b0,0,0,0
595,1,a1.b1,19548,14615,1.33801
596,1,X,19412,14679,1.33681
596,1,Y,0,0,0
596,1,a0,1,4,1
596,1,a1,19412,14679,1.33681
596,1,b0,5714,882,6.60544
596,1,b1,19390,14675,1.33547
596,1,a0.b0,0,0,0
596,1,a1.b1,19390,14675,1.33547
597,1,X,19454,14550,1.34199
597,1,Y,0,0,0
597,1,a0,1,1,1
597,1,a1,19454,14550,1.34199
597,1,b0,5757,852,6.84038
597,1,b1,19430,14547,1.3409
597,1,a0.b0,0,0,0
597,1,a1.b1,19430,14547,1.3409
598,1,X,19371,14537,1.34429
598,1,Y,0,0,0
598,1,a0,1,1,1
598,1,a1,19371,14537,1.34429
598,1,b0,5774,840,6.95833
598,1,b1,19347,14535,1.34413
598,1,a0.b0,0,0,0
598,1,a1.b1,19347,14535,1.34413
599,1,X,19536,14463,1.32192
599,1,Y,0,0,0
599,1,a0,0,1,1
599,1,a1,19536,14463,1.32192
599,1,b0,5762,866,6.37644
599,1,b1,19513,14459,1.31966
599,1,a0.b0,0,0,0
