Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
527,340461476,1000,7532,238,2409,4885,10309,10231,248688,339040,169520,2580,88,0,0,975,0,722,275,0,26680.8,0.0819532,88,88,0,4885,2409,66,172,1876,616,88,4811,1069,10980,9186466,0,0
528,340461476,1000,7526,247,2390,4889,10423,10070,248883,330760,165380,2521,59,0,0,972,0,701,277,0,26485.8,0.078695,59,59,0,4889,2390,69,178,1837,625,59,4705,1144,10942,9575709,0,0
529,340461476,1000,7448,258,2358,4832,10395,10271,248468,328080,164040,2532,76,0,0,896,0,689,285,0,26900.8,0.0800754,76,76,0,4832,2358,81,177,1856,600,76,4613,1178,10715,9677612,0,0
530,340461476,1000,7492,263,2318,4911,10430,10227,248825,340160,170080,2543,90,0,0,999,0,686,269,0,26543.8,0.0819945,90,90,0,4911,2318,85,178,1828,625,90,4509,1198,10398,9742787,0,0
531,340461476,1000,7501,272,2279,4950,10416,10250,248654,323800,161900,2506,82,0,0,1027,0,750,268,0,26714.8,0.0780331,82,82,0,4950,2279,90,182,1844,580,82,4447,1191,10254,9766372,0,0
532,340461476,1000,7470,256,2255,4959,10424,10076,249222,325400,162700,2555,83,0,0,993,0,740,284,0,26146.8,0.0825039,83,83,0,4959,2255,93,163,1898,574,83,4323,1083,9976,9051903,0,0
533,340461476,1000,7451,247,2197,5007,10509,9937,249017,330320,165160,2532,86,0,0,977,0,714,282,0,26351.8,0.0803526,86,86,0,5007,2197,97,150,1833,613,86,4265,1067,9799,8752969,0,0
534,340461476,1000,7454,246,2189,5019,10427,9997,248672,325920,162960,2517,83,0,0,962,0,699,260,0,26696.8,0.0797764,83,83,0,5019,2189,96,150,1881,553,83,4255,1031,9688,8819612,0,0
535,340461476,1000,7459,252,2147,5060,10464,9924,248738,329760,164880,2512,73,0,0,961,0,691,265,0,26630.8,0.081912,73,73,0,5060,2147,95,157,1874,565,73,4145,1092,9506,9128002,0,0
536,340461476,1000,7412,246,2106,5060,10307,10148,248849,326360,163180,2504,67,0,0,970,0,727,290,0,26519.8,0.080758,67,67,0,5060,2106,91,155,1885,552,67,4077,1015,9461,8687780,0,0
537,340461476,1000,7410,232,2088,5090,10310,10171,248893,335040,167520,2545,84,0,0,928,0,654,276,0,26475.8,0.0812592,84,84,0,5090,2088,89,143,1926,535,84,4059,900,9266,8103195,0,0
538,340461476,1000,7473,227,2106,5140,10299,10173,248971,328400,164200,2469,71,0,0,1000,0,702,235,0,26397.8,0.0790227,71,71,0,5140,2106,85,142,1856,542,71,4041,842,9179,7647216,0,0
539,340461476,1000,7379,214,2101,5064,10229,10285,248588,326680,163340,2514,66,0,0,923,0,725,292,0,26780.8,0.0803829,66,66,0,5064,2101,77,137,1914,534,66,4004,831,9058,7486448,0,0
540,340461476,1000,7318,216,2049,5053,10269,10244,248681,328960,164480,2445,68,0,0,936,0,737,260,0,26687.8,0.0819785,68,68,0,5053,2049,84,132,1864,513,68,3912,781,8808,7632786,0,0
541,340461476,1000,7236,213,2030,4993,10293,10322,248936,330360,165180,2486,62,0,0,922,0,731,273,0,26432.8,0.0811276,62,62,0,4993,2030,85,128,1876,548,62,3876,735,8762,7435095,0,0
542,340461476,1000,7199,205,1984,5010,10256,10301,248787,321320,160660,2412,72,0,0,942,0,722,257,0,26581.8,0.080012,72,72,0,5010,1984,84,121,1817,523,72,3793,698,8623,6998414,0,0
543,340461476,1000,7317,213,1951,5153,10307,10152,248798,314960,157480,2412,63,0,0,1054,0,686,250,0,26570.8,0.0827267,63,63,0,5153,1951,88,125,1872,477,63,3742,709,8417,7194139,0,0
544,340461476,1000,7379,206,1967,5206,10265,10150,249171,331520,165760,2593,64,0,0,976,0,656,258,0,26197.8,0.0843623,64,64,0,5206,1967,85,121,1998,531,64,3773,671,8531,6684064,0,0
545,340461476,1000,7444,204,1936,5304,10256,10139,248682,313000,156500,2415,72,0,0,1002,0,700,237,0,26686.8,0.0790231,72,72,0,5304,1936,84,120,1873,470,72,3706,670,8452,6488911,0,0
546,340461476,1000,7488,214,1942,5332,10242,10103,248711,320400,160200,2503,62,0,0,1000,0,684,272,0,26657.8,0.0852612,62,62,0,5332,1942,96,118,1959,482,62,3686,729,8377,7061547,0,0
547,340461476,1000,7403,214,1948,5241,10271,10170,248680,348360,174180,2641,71,0,0,931,0,730,286,0,26688.8,0.0832015,71,71,0,5241,1948,92,122,2026,544,71,3726,701,8416,7163230,0,0
548,340461476,1000,7429,213,1933,5283,10301,10195,248759,324680,162340,2457,72,0,0,966,0,682,258,0,26609.8,0.0766126,72,72,0,5283,1933,92,121,1922,463,72,3666,677,8292,6967591,0,0
549,340461476,1000,7467,195,1945,5327,10284,10249,248790,325560,162780,2487,66,0,0,986,0,677,271,0,26578.8,0.0819568,66,66,0,5327,1945,87,108,1931,490,66,3644,655,8244,6485209,0,0
550,340461476,1000,7511,183,1914,5414,10317,10256,248563,344640,172320,2588,68,0,0,977,0,664,269,0,26805.8,0.0816401,68,68,0,5414,1914,82,101,1985,535,68,3608,611,8137,6013406,0,0
551,340461476,1000,7494,168,1904,5422,10280,10280,248502,332600,166300,2500,54,0,0,982,0,716,283,0,26866.8,0.077779,54,54,0,5422,1904,81,87,1982,464,54,3505,579,7969,5707697,0,0
552,340461476,1000,7559,165,1920,5474,10287,10351,248879,330200,165100,2526,46,0,0,1018,0,689,264,0,26489.8,0.080778,46,46,0,5474,1920,75,90,1977,503,46,3492,588,8049,5659891,0,0
553,340461476,1000,7612,153,1925,5534,10281,10386,248458,345760,172880,2621,53,0,0,1029,0,720,256,0,26910.8,0.0802234,53,53,0,5534,1925,75,78,2059,509,53,3473,565,8010,5365611,0,0
554,340461476,1000,7647,167,1945,5535,10325,10394,248869,329600,164800,2513,51,0,0,992,0,716,241,0,26499.8,0.0778307,51,51,0,5535,1945,71,96,1995,467,51,3525,631,8087,5582038,0,0
555,340461476,1000,7624,166,1917,5541,10309,10320,248857,332120,166060,2526,49,0,0,997,0,738,282,0,26511.8,0.0803997,49,49,0,5541,1917,68,98,1979,498,49,3503,608,7961,5404781,0,0
556,340461476,1000,7644,179,1909,5556,10252,10368,248440,347400,173700,2595,53,0,0,1035,0,735,280,0,26928.8,0.0798258,53,53,0,5556,1909,70,109,2055,487,53,3461,661,7863,6275668,0,0
557,340461476,1000,7670,179,1934,5557,10260,10309,248800,339080,169540,2615,51,0,0,1050,0,740,284,0,26568.8,0.0775151,51,51,0,5557,1934,71,108,2064,500,51,3560,630,7991,6079697,0,0
558,340461476,1000,7665,174,1936,5555,10247,10266,248708,336360,168180,2614,58,0,0,996,0,720,281,0,26660.8,0.0783554,58,58,0,5555,1936,69,105,2092,464,58,3543,607,8040,5698725,0,0
559,340461476,1000,7625,183,1941,5501,10269,10255,248956,334840,167420,2549,61,0,0,974,0,739,275,0,26412.8,0.0792625,61,61,0,5501,1941,78,105,1982,506,61,3532,626,8010,6094902,0,0
560,340461476,1000,7736,185,1927,5624,10271,10183,248338,341640,170820,2567,47,0,0,1075,0,700,264,0,27030.8,0.0788817,47,47,0,5624,1927,79,106,2006,514,47,3496,668,7941,6277107,0,0
561,340461476,1000,7721,183,1957,5581,10260,10216,248984,347920,173960,2686,61,0,0,932,0,694,253,0,26384.8,0.0791206,61,61,0,5581,1957,78,105,2167,458,61,3527,658,8043,6323167,0,0
562,340461476,1000,7684,182,1945,5557,10234,10293,248552,339000,169500,2507,67,0,0,967,0,730,274,0,26816.8,0.0758357,67,67,0,5557,1945,77,105,1941,499,67,3506,693,8021,6145214,0,0
563,340461476,1000,7651,187,1905,5559,10281,10376,248253,342160,171080,2535,48,0,0,988,0,731,290,0,27115.8,0.0791055,48,48,0,5559,1905,83,104,1964,523,48,3458,679,7875,6219121,0,0
564,340461476,1000,7669,183,1917,5569,10371,10299,249050,364240,182120,2660,57,0,0,1020,0,743,259,0,26318.8,0.0792487,57,57,0,5569,1917,83,100,2131,472,57,3445,621,7850,5947756,0,0
565,340461476,1000,7669,176,1932,5561,10395,10256,248685,327040,163520,2528,70,0,0,983,0,716,267,0,26683.8,0.0722566,70,70,0,5561,1932,76,100,1988,470,70,3462,623,7827,6141914,0,0
566,340461476,1000,7684,180,1926,5578,10421,10356,248651,330520,165260,2536,47,0,0,994,0,727,252,0,26717.8,0.0815917,47,47,0,5578,1926,82,98,1998,491,47,3435,664,7798,6456121,0,0
567,340461476,1000,7732,194,1944,5594,10425,10098,248840,358800,179400,2674,55,0,0,1079,0,752,279,0,26528.8,0.0808355,55,55,0,5594,1944,96,98,2135,484,55,3448,711,7863,7092547,0,0
568,340461476,1000,7709,185,1920,5604,10422,10138,249105,333200,166600,2610,67,0,0,1018,0,748,293,0,26263.8,0.0739374,67,67,0,5604,1920,89,96,2062,481,67,3415,696,7863,6745168,0,0
569,340461476,1000,7675,169,1919,5587,10399,10104,248503,336880,168440,2566,61,0,0,990,0,745,279,0,26865.8,0.0788228,61,61,0,5587,1919,78,91,2011,494,61,3425,684,7883,6265102,0,0
570,340461476,1000,7647,178,1877,5592,10407,9936,248681,350720,175360,2628,51,0,0,998,0,761,265,0,26687.8,0.0797487,51,51,0,5592,1877,75,103,2055,522,51,3358,797,7669,6630500,0,0
571,340461476,1000,7592,165,1860,5567,10337,10025,248508,334120,167060,2527,51,0,0,922,0,733,244,0,26860.8,0.0760942,51,51,0,5567,1860,70,95,2008,468,51,3336,721,7559,5982338,0,0
572,340461476,1000,7621,152,1855,5614,10328,10100,248888,336960,168480,2476,59,0,0,1020,0,747,244,0,26480.8,0.0803925,59,59,0,5614,1855,69,83,1936,481,59,3312,602,7572,5091508,0,0
573,340461476,1000,7646,162,1860,5624,10287,10114,248902,354800,177400,2661,48,0,0,1006,0,710,271,0,26466.8,0.0785872,48,48,0,5624,1860,79,83,2102,511,48,3309,597,7637,5312344,0,0
574,340461476,1000,7600,161,1853,5586,10344,10150,248554,341640,170820,2586,49,0,0,941,0,704,283,0,26814.8,0.0745962,49,49,0,5586,1853,84,77,2072,465,49,3232,607,7508,5228574,0,0
575,340461476,1000,7623,169,1796,5658,10305,10177,248638,327880,163940,2470,51,0,0,982,0,716,243,0,26730.8,0.0784883,51,51,0,5658,1796,86,83,1963,456,51,3182,616,7282,5459295,0,0
576,340461476,1000,7596,181,1752,5663,10412,10204,248996,359640,179820,2644,53,0,0,959,0,722,264,0,26372.8,0.081526,53,53,0,5663,1752,90,91,2109,482,53,3089,662,7133,6076444,0,0
577,340461476,1000,7559,178,1680,5701,10426,10117,248343,342400,171200,2517,55,0,0,965,0,717,285,0,27025.8,0.073331,55,55,0,5701,1680,90,88,2016,446,55,2970,635,6803,5758526,0,0
578,340461476,1000,7598,177,1614,5807,10375,10101,248999,324920,162460,2456,56,0,0,1050,0,748,263,0,26369.8,0.0789303,56,56,0,5807,1614,96,81,1959,441,56,2830,631,6461,5757214,0,0
579,340461476,1000,7607,177,1585,5845,10301,10139,248488,355880,177940,2687,50,0,0,973,0,701,263,0,26880.8,0.0811577,50,50,0,5845,1585,95,82,2206,431,50,2728,626,6290,5767515,0,0
580,340461476,1000,7544,175,1522,5847,10312,10215,248868,335040,167520,2501,60,0,0,950,0,735,278,0,26500.8,0.0755332,60,60,0,5847,1522,97,78,2054,387,60,2614,592,6030,5320911,0,0
581,340461476,1000,7571,180,1483,5908,10280,10340,248402,329600,164800,2476,58,0,0,1005,0,715,263,0,26966.8,0.0790973,58,58,0,5908,1483,105,75,2031,387,58,2513,638,5887,5575478,0,0
582,340461476,1000,7499,185,1442,5872,10267,10284,248951,357440,178720,2656,59,0,0,948,0,744,276,0,26417.8,0.0818166,59,59,0,5872,1442,94,91,2185,412,59,2450,647,5825,5672047,0,0
583,340461476,1000,7556,183,1403,5970,10291,10184,248937,330600,165300,2462,49,0,0,994,0,714,223,0,26431.8,0.0739082,49,49,0,5970,1403,99,84,2054,359,49,2398,629,5653,5767537,0,0
584,340461476,1000,7614,185,1370,6059,10308,10082,248412,336280,168140,2518,58,0,0,1035,0,703,274,0,26956.8,0.0799508,58,58,0,6059,1370,105,80,2099,361,58,2305,649,5489,5868137,0,0
585,340461476,1000,7604,171,1381,6052,10406,10083,248769,363520,181760,2684,60,0,0,1025,0,738,297,0,26599.8,0.0801616,60,60,0,6052,1381,97,74,2231,393,60,2322,592,5626,5383941,0,0
586,340461476,1000,7585,177,1347,6061,10406,10318,248763,332760,166380,2531,56,0,0,940,0,715,244,0,26605.8,0.0731727,56,56,0,6061,1347,98,79,2146,329,56,2269,563,5410,5594519,0,0
587,340461476,1000,7586,179,1312,6095,10369,10379,248861,335720,167860,2465,51,0,0,956,0,717,238,0,26507.8,0.0799548,51,51,0,6095,1312,102,77,2090,324,51,2174,556,5239,5657660,0,0
588,340461476,1000,7600,173,1317,6110,10405,10283,248711,361280,180640,2584,55,0,0,991,0,697,280,0,26657.8,0.0789579,55,55,0,6110,1317,100,73,2173,356,55,2171,552,5300,5859628,0,0
589,340461476,1000,7601,164,1306,6131,10477,10262,248830,340480,170240,2518,48,0,0,994,0,752,241,0,26538.8,0.073787,48,48,0,6131,1306,96,68,2146,324,48,2116,488,5154,5582152,0,0
590,340461476,1000,7641,165,1278,6198,10524,10167,248283,344840,172420,2541,57,0,0,1032,0,715,277,0,27085.8,0.0779451,57,57,0,6198,1278,94,71,2158,326,57,2039,503,5007,5556695,0,0
591,340461476,1000,7617,175,1231,6211,10493,10072,248826,347240,173620,2587,43,0,0,1012,0,759,277,0,26542.8,0.0785458,43,43,0,6211,1231,108,67,2186,358,43,1928,577,4877,5993965,0,0
592,340461476,1000,7569,169,1231,6169,10459,10211,248690,341280,170640,2560,53,0,0,972,0,745,275,0,26678.8,0.0764392,53,53,0,6169,1231,98,71,2186,321,53,1909,563,4794,6140031,0,0
593,340461476,1000,7531,149,1226,6156,10505,10234,248234,341920,170960,2516,61,0,0,937,0,694,281,0,27134.8,0.0781726,61,61,0,6156,1226,92,57,2164,291,61,1867,516,4692,5436427,0,0
594,340461476,1000,7553,140,1220,6193,10467,10269,248834,353080,176540,2558,41,0,0,983,0,689,272,0,26534.8,0.0793599,41,41,0,6193,1220,93,47,2205,312,41,1822,478,4671,4845021,0,0
595,340461476,1000,7482,151,1164,6167,10439,10482,248731,343520,171760,2550,49,0,0,916,0,719,268,0,26637.8,0.0751522,49,49,0,6167,1164,93,58,2176,325,49,1747,497,4516,5060549,0,0
596,340461476,1000,7567,144,1193,6230,10465,10273,248725,347280,173640,2487,49,0,0,1030,0,687,258,0,26643.8,0.0775435,49,49,0,6230,1193,91,53,2150,288,49,1784,417,4570,4603590,0,0
597,340461476,1000,7579,137,1191,6251,10451,10195,248724,342640,171320,2571,42,0,0,1043,0,756,275,0,26644.8,0.0767212,42,42,0,6251,1191,85,52,2238,291,42,1741,385,4448,4462033,0,0
598,340461476,1000,7596,129,1199,6268,10490,10266,248739,347160,173580,2621,45,0,0,999,0,718,264,0,26629.8,0.0777631,45,45,0,6268,1199,87,42,2263,313,45,1740,392,4411,4438659,0,0
599,340461476,1000,7570,146,1190,6234,10587,10214,248922,333200,166600,2489,41,0,0,954,0,711,269,0,26446.8,0.0767074,41,41,0,6234,1190,102,44,2139,309,41,1733,460,4347,5021101,0,0
600,340461476,1000,7640,129,1215,6296,10485,10223,248944,344680,172340,2499,35,0,0,1024,0,700,254,0,26424.8,0.079372,35,35,0,6296,1215,89,40,2180,284,35,1745,400,4424,4330038,0,0
